# E1 E2 Theta
1.674301423308370204e+03 8.832776268103599477e+02 1.277374191624489299e+02
1.176111429677812339e+03 1.158552734947673798e+03 8.830639390517724507e+01
2.799240133239113220e+03 1.471524677187262796e+03 9.267158564929559361e+01
2.879369282260868658e+03 1.625763632039528829e+03 4.426152483851587505e+01
1.453046103683064757e+03 2.626474693783820385e+03 1.019231120971739983e+02
2.742501137417832069e+03 1.697903444005737356e+03 1.787968086620047359e+02
4.365346886050790999e+03 1.340790238747554667e+03 8.624220842958148125e+01
3.253263634580549024e+03 2.126669586569043531e+03 1.030226832858623283e+02
1.984810189741163640e+03 8.834758141812382064e+02 6.254842813848756577e+01
4.327952553039046506e+03 2.000451376987605499e+03 1.499196296382850164e+02
1.875791051710407828e+03 1.168368620263010371e+03 1.241394338245239055e+02
1.186709898870850793e+03 7.608965230354656342e+02 1.597420576294842043e+01
4.023467014759915401e+03 1.839366212412673804e+03 1.118007912000240367e+02
1.430407861598680711e+03 9.810950659283138293e+02 1.385966170690597608e+02
2.354292599089481882e+03 1.832544316061502059e+03 9.211785383830813601e+01
2.233026457099760592e+03 1.851866681365400837e+03 1.406478303076863767e+01
3.015978542613195714e+03 2.005313799169038248e+03 8.676186290855373784e+01
2.044567569525156841e+03 1.804042611408990979e+03 1.568504145902445828e+02
3.018992045678820432e+03 1.834256579148383025e+03 7.346791375709149463e+01
1.184305483179987050e+03 1.892949264038530600e+03 5.982286551583374745e+01
2.867119068060826066e+03 1.330107779174349389e+03 8.598766383168810989e+01
1.761724252403062110e+03 1.946456161710209017e+03 1.224770609883071586e+02
2.747192983192270731e+03 1.386913774481496148e+03 3.775843195722382717e+01
3.437420096945966179e+03 1.232660906316818227e+03 1.582723654600310681e+02
3.481912591408856770e+03 1.097500109028998395e+03 1.466135052232019689e+02
2.196816804405879793e+03 1.942349689843928900e+03 1.415775720795763846e+02
2.720691129709354300e+03 9.124562630358698243e+02 3.243600668117097285e+01
2.680684643462617260e+03 1.555563163956666585e+03 1.523908384854316012e+02
1.917163973756836867e+03 3.038751183751106510e+03 7.437227566009265445e+01
2.632366026556826910e+03 2.547454531991372733e+03 1.091273776959663309e+02
3.861280543631378350e+02 5.851967280297993739e+02 8.671143200006950380e+00
4.896089375198191192e+03 7.072994803423866870e+02 1.685697556395341792e+02
1.025836272280488174e+03 1.849953449202136198e+03 7.285340899050723351e+01
2.813195058460698419e+03 1.591161586978987089e+03 1.161241615222681958e+02
3.410214755509101906e+03 2.587796401519008214e+03 1.192708195835242009e+02
3.034952825974227835e+03 1.722595309895855507e+03 9.047330172011959348e+01
1.990477187071776825e+03 2.455509379660504237e+03 1.543841965309708826e+02
4.929517945151323147e+03 1.273432733739728747e+03 1.572674499460146649e+02
1.727477215168521980e+03 1.761690182192666043e+03 1.087102454623784240e+02
1.076187940753413159e+03 2.320707564189198365e+03 3.779191005491416888e+01
1.482445207324671628e+03 2.602833906270089756e+03 7.694507336953203946e+01
3.794727324284961924e+03 1.326136625994751739e+03 9.231520204612473890e+01
3.006382323646927944e+03 1.263116489331250023e+03 9.938187872080888496e+01
2.515114073233985437e+03 1.849587544162656968e+03 1.229352718248184715e+02
2.920202666595091159e+03 1.408059982546144965e+03 1.469292310514440771e+02
1.876687127502262229e+03 6.118613237289313247e+02 1.024859949128601642e+02
2.149594149518088670e+03 1.025473551512577160e+03 8.115567056938458279e+01
2.287948343086626664e+03 1.791151884533596331e+03 1.332527209210292796e+01
1.374989642552517807e+03 1.991649331539651939e+03 1.386816506940185434e+02
1.838088326084145365e+03 1.080579891142530869e+03 8.771776238233690037e+01
2.669315498735723395e+03 1.421524176620555409e+03 1.617130083909795601e+01
3.032147571407679607e+03 1.177134282786788845e+03 6.033187904315026628e+01
2.377342766777813267e+03 1.968673571042376352e+03 1.628105223098551448e+02
2.248038393721983994e+03 1.437026928209756079e+03 3.798380231687293218e+01
2.504222955867202472e+03 1.822960420520607386e+03 1.350927651691640676e+02
2.124499930077573026e+03 1.460427089625978624e+03 7.168148404682483488e+01
3.029210647563740167e+03 1.687842941108480090e+03 5.793444502577284716e+00
2.619297529820866657e+03 1.669979090173325403e+03 9.062657171175698068e+01
2.593003937995786146e+03 1.809354580689819386e+03 1.045039544313772808e+02
3.258710434484758025e+03 2.261996465295541839e+03 1.029565161292745756e+02
3.462326001350272691e+03 2.604999416161963836e+03 1.376822475153386733e+02
2.404708456084329555e+03 1.670183495965485236e+03 2.013013592419763853e+01
3.008305048674299087e+03 1.230844267396946861e+03 9.065395824556664195e+01
4.541834968066603324e+03 1.815993861117051438e+03 9.845043559778962106e+01
2.895199700129539451e+03 1.432445813531763179e+03 5.650751592603437956e+01
2.700925245166297373e+03 1.750029311030641338e+03 1.640549991650493098e+02
2.134571097784307767e+03 1.339071485689639985e+03 1.285219753748362734e+02
2.787164507006915755e+03 1.363724619364212913e+03 7.079516968221236084e+01
2.619310954724085605e+03 1.506884293565267853e+03 1.271672291236152432e+02
2.579933063415512606e+03 1.858149929065802098e+03 1.536793181398309400e+02
2.251506325782393105e+03 1.840827518897990103e+03 3.761379809407996788e+01
2.704120018901834555e+03 1.545233625342091500e+03 9.452355979522955920e+01
1.185310433033391519e+03 1.798766641371008063e+03 8.110774562973439572e+01
7.057706505526967931e+02 6.975934847961641481e+02 2.932190402565356280e+01
7.409472660532763939e+02 6.450571286699579332e+02 2.612814348384250707e+01
3.019918919304506289e+03 1.427858778340729259e+03 1.493517543738960853e+02
4.054549592468189530e+03 1.635473986897546183e+03 8.107064789965444618e+01
1.979126273900644719e+03 2.489473202119730558e+03 1.135681588982379395e+02
3.180071272270665759e+03 1.774403704552807540e+03 8.987711878359377238e+01
1.725904920176539690e+03 1.316084136447875153e+03 7.254736721187144610e+01
1.263875319821585435e+03 1.171502147987913304e+03 8.332151694117358431e+01
1.514428145891962231e+03 1.879619017651055401e+03 8.679905860039521315e+01
4.434600133954310877e+03 1.164520818231903831e+03 4.460158300736338788e+01
1.633381939959158899e+03 2.721558180219959468e+03 1.118227725191671880e+02
3.718472354885660479e+03 1.069640863111636918e+03 1.551869272512977034e+02
3.072740890771997329e+03 2.632373970362399632e+03 5.313478060181927987e+01
2.891615741656144110e+03 1.471088951055931602e+03 1.319514577220883780e+02
1.996534498380097602e+03 1.421615398575232575e+03 1.233695381829538604e+02
2.847592282973988858e+03 1.372521036726747525e+03 7.910580996983846092e+01
3.326059143316763766e+03 1.539082174989087434e+03 9.701707305781733126e+00
3.400155273955858320e+03 1.054868937488531401e+03 1.475892801690383465e+02
2.234633821234533116e+03 2.045317380781338215e+03 9.729492299950670997e+01
4.072124574384176867e+03 2.015009284385817182e+03 1.617110381874403231e+02
2.736041380781191947e+03 1.367136583782798198e+03 2.794566441301570592e+01
3.717246015739387076e+03 5.157854130162023694e+02 1.652221341780233672e+02
2.287820198307859755e+03 1.154240955667899470e+03 1.345164340863283599e+02
1.176426445997243718e+03 1.908259669319744944e+03 7.030905569251666520e+01
2.453880427023821085e+03 1.376813335367959326e+03 9.386486510482727397e+01
1.966254933072079211e+03 1.520229660942142345e+03 1.223160877520957399e+02
2.503634782140808056e+03 1.499868526549463013e+03 1.366457271133673714e+02
6.244063974723917454e+02 6.170972899264887701e+02 2.698635940521876719e+01
7.978858859377835415e+02 6.496673058652014561e+02 2.735501267466304043e+01
2.061694455572239804e+03 1.286543653931231120e+03 1.176817352242806862e+02
1.817714058869335531e+03 1.083202170959671776e+03 1.075676379724096989e+02
2.144187695831872588e+03 2.203678919614787901e+03 1.179499475608741932e+02
1.360723552995860018e+03 1.215833136340472265e+03 6.857764718030409767e+01
6.002501677445565292e+03 1.434936841894206282e+03 1.056875592642437454e+02
2.089587648551142138e+03 1.418255666494203524e+03 2.494445695984571998e+01
2.028281791505732826e+03 1.928564568387025247e+03 9.519183586550681753e+01
1.373731497185944363e+03 1.402003865714923222e+03 1.061140895380448086e+02
2.633812353690428608e+03 1.344939873614124963e+03 8.698958550208742224e+01
1.264314796632006164e+03 1.027126217063200329e+03 4.911155625686398629e+00
2.465435652155726984e+03 1.703210022740264094e+03 6.149181728513699596e+01
8.018109608245749769e+02 1.656708852599071861e+03 3.710612249116444161e+01
2.540141656728694215e+03 1.848559192330209953e+03 1.338484040099187382e+02
1.569057523890095808e+03 2.611683751233695148e+03 6.486350126723834819e+01
1.246200994391350150e+03 1.930020752945348022e+03 5.815411942625424757e+01
2.206540334509511467e+03 1.258959070725226866e+03 4.733506906082902788e+01
2.242117670057387841e+03 1.537429055099582683e+03 1.002877711423256386e+02
3.091158665558069970e+03 1.296224608629169097e+03 1.270952159320016506e+02
1.846015655117020515e+03 2.326107486687980781e+03 5.805684210455829941e+01
3.036562463779211157e+03 1.368740157755250266e+03 1.332856687625471181e+02
2.614424107355623619e+03 1.869293661689044484e+03 1.627102254733943880e+02
3.757321330303644118e+03 1.906516486853596234e+03 1.165951606723129004e+02
3.183261157381921294e+03 2.611841942342821767e+03 6.925066371388668074e+01
1.723121155912700942e+03 2.017168374803723509e+03 1.391027004027090896e+01
1.482867505743713309e+03 1.675792073363442569e+03 3.564457157909995733e+00
3.010482847417024914e+03 1.268445138026894256e+03 1.183071472614382458e+02
2.834629290342977583e+03 2.217743382347106945e+03 3.925482932475741649e+01
1.217918954786325230e+03 2.788186616704395874e+03 3.520181610185746734e+01
2.950335250973924303e+03 1.378529745986372745e+03 9.710192748570089805e+01
1.053280155082499277e+03 1.460520315964588690e+03 1.531353650708736041e+02
2.920077598009691428e+03 1.345600742183749844e+03 8.950201493535672626e+01
1.408536080422757323e+03 9.889200596385873041e+02 1.128343761286273761e+01
2.723051366476579005e+03 1.596478190111694630e+03 8.163035109295734060e+01
2.741754290240736736e+03 1.514422033791254535e+03 8.756227008471020667e+01
2.034896530829970516e+03 1.153446697550319186e+03 2.421563451388609067e+01
1.037086209876986459e+03 1.445054566083796772e+03 6.484668791105356433e+01
1.305749033255791574e+03 1.146829055263833880e+03 1.684964716792460706e+02
1.800012046350356968e+03 2.000765258344962149e+03 1.072913255296873132e+02
1.783357050656687761e+03 1.565220517930745018e+03 8.318277998559339892e+01
3.060229382627761424e+03 2.025305161317938200e+03 1.087929980059866324e+02
4.108323673112775396e+03 1.792649412221833245e+03 8.771768968803000632e+01
2.873488800260071457e+03 1.280405610460695925e+03 1.062399933090368052e+02
2.670298924019327387e+03 1.776813923955445262e+03 1.235177743885561483e+02
4.461771445763434713e+03 1.442447976620192321e+03 1.111525236374141770e+02
2.624989710581661257e+03 1.723820243945230459e+03 1.160291991956122217e+02
2.053274371758059715e+03 1.368831210614177280e+03 1.480622844549897081e+02
2.587734275786400758e+03 1.777374950322697714e+03 1.108121784258506892e+02
3.260510612162936468e+03 2.606762570586533457e+03 9.774400702049578626e+01
2.610534073422973506e+03 1.874179582552359761e+03 1.707790953363770825e+02
1.285259418065464388e+03 9.842564508724956340e+02 4.835791143858838126e+01
2.577141712006113266e+03 1.822033752437912881e+03 1.460672093022704132e+02
1.263522427422735291e+03 1.249436680686121690e+03 1.149819972174760778e+02
1.474729634816285852e+03 1.803105721225387924e+03 1.044484532830050654e+02
2.335903158331588202e+03 1.106155903728633575e+03 1.983887898304183395e+01
2.019506264372637816e+03 9.886076598567100291e+02 6.462351539458704508e+01
6.451840396112412463e+02 6.419991719005620325e+02 3.032005423313841064e+01
6.859509802837440020e+02 6.165924814218220718e+02 2.582212801720968187e+01
6.243604591572180880e+02 7.097843236150612256e+02 2.668818484995557583e+01
7.281471079962918793e+02 7.165771751295069407e+02 2.738830847333688823e+01
4.851953663612203854e+03 7.364607634900968378e+02 1.730863961582413708e+02
1.879927910944184305e+03 1.872161310532550260e+03 2.747416905574574297e+00
3.160323348434029867e+03 1.141175801740508177e+03 1.161879296076076997e+02
2.754031480393555739e+03 1.173489636785159291e+03 1.374826139574716706e+02
2.351708379879540189e+03 1.580211850589464802e+03 5.597015996422068440e+01
2.020241587720078996e+03 1.192807310042682502e+03 7.386401988761161874e+01
4.075499608039285704e+03 1.995135503326381695e+03 1.480938491281569611e+02
2.577350203127286022e+03 3.513704764823940423e+03 1.530078631366564821e+02
2.453446999623556621e+03 1.443076233434909000e+03 1.280183940566096226e+02
4.855315622004635770e+03 1.372189274208948746e+03 2.886031070350238181e+01
1.649550272411152491e+03 2.475384155797070434e+03 3.627450656733422107e+01
2.750415251833104776e+03 1.720163325164455728e+03 1.659547555625695736e+02
4.757614146401415383e+03 1.087920268427431893e+03 1.050872292500055494e+02
1.679823996236117409e+03 8.138461123765673619e+02 3.534847382347210498e+01
3.058427135732830720e+03 1.256989570020553856e+03 1.131028476366620055e+02
2.743033509543996388e+03 1.740157056793766969e+03 9.124690785324150966e+01
2.610480053808566936e+03 1.708641684353785422e+03 1.048366525555968991e+02
2.626697896193873021e+03 1.368646533441808060e+03 1.002614633495965961e+02
3.891086465427778421e+03 8.212552938825016327e+02 9.243045074475122647e+01
4.485453815544437020e+03 1.134812558144208197e+03 6.253048602862559591e+01
1.660887626677647404e+03 1.443314918097266172e+03 3.535478675148247873e+01
1.480377067450673394e+03 1.552597383891053369e+03 2.384826619332775977e+01
2.662328090383826748e+03 1.865738493936860550e+03 1.076511533789373516e+02
2.554804674857314239e+03 1.763984070705246950e+03 1.026708331024095884e+02
1.345607642133569016e+03 4.471823471355662150e+03 9.309371193126987976e+01
2.967824466850015142e+03 2.097767505804750726e+03 8.381891690498342484e+00
2.288438619430705785e+03 1.841849236531898896e+03 7.466562489167988304e+01
2.449155916840733425e+03 1.190239439253830596e+03 9.352892931931772580e+01
2.740541023174175280e+03 1.650238927416233764e+03 1.246745513427997878e+02
2.472342377521192248e+03 1.655773476601844095e+03 8.206887790635281021e+01
2.838950342049832670e+03 3.196660295328430038e+03 8.344928786588779701e+01
2.612353263362065718e+03 1.786274208251973960e+03 1.247453168460170474e+02
1.396081194741092304e+03 2.254014371398670846e+03 5.108314919390286235e+01
1.144359639511894557e+03 2.074024693730293166e+03 4.439920947163988529e+01
6.051927123872022094e+03 3.612169214072536647e+02 9.750986495972162515e+01
3.129791876126515945e+03 1.688692284945204847e+03 3.927536599598423805e+01
3.580150017104719154e+03 2.169575628249302554e+03 8.220468250885615191e+01
3.148134051727251517e+03 1.051320778845083169e+03 9.685918862492417247e+01
3.232779800904880631e+03 1.632104948182263342e+03 4.767974990947784164e+01
2.030202305422619474e+03 9.991808279003010966e+02 6.828023134644925562e+01
7.278728690733255462e+02 7.208530651335008770e+02 3.103481688641595326e+01
7.228074439741619699e+02 7.119424177609967046e+02 2.847487583879378903e+01
1.268536648741622002e+03 1.869022051172710235e+03 8.869934305953621845e+01
2.672564839166194361e+03 1.444262395729009995e+03 1.175146458444601052e+02
2.760939018108948403e+03 1.360630808942476278e+03 1.160482948516782784e+02
2.610646757167658961e+03 1.851137049134140852e+03 1.623708947493420851e+02
1.977950695305006548e+03 1.781040371034273448e+03 1.725417108951640159e+02
4.865267576515680048e+03 1.054402835891328778e+03 9.139342046253570118e+01
2.994868133553368352e+03 1.088532927484644688e+03 2.547440047467482316e+01
2.629990521936837467e+03 1.821292199929152730e+03 1.599059118610907433e+02
2.068843653673211520e+03 1.533176116110058274e+03 9.635617602300097673e+00
